split,class_name,label,subtype,group,path,sha256
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0013.jpg,Foam-Mild/frame_0013.jpg,e320149a836ebb114ce19c563701c403db3d4977100163d9fa55527405b96403
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0007.jpg,Foam-Mild/frame_0007.jpg,72b786bc610fec2472fa00c2d7dfadd60fb44ed8ebfcba4d28c2e6a33bfba598
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,32d1ee7995ac1973bcede317963db488c804642e926ab3c47d222679bfc01800
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0005.jpg,Foam-Mild/frame_0005.jpg,cce0860f9a98f8581daa41d8702b06c3fb1efff0991350635ae72ca7b7728d11
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_18_09_Pro.jpg,Foam-Mild/WIN_20260707_13_18_09_Pro.jpg,46ae263f4911236bb1f1d9e3040571eabe7c0406d9b0941d0875aafd66c12806
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_19_42_Pro.jpg,Foam-Mild/WIN_20260707_13_19_42_Pro.jpg,937e81f6ce445a9c6a32587549b1d691a03e5a4fe7228ffce47af39d71f18733
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0158.jpg,Foam-Mild/frame_0158.jpg,bc319f6f07b1139261fe938d92a21b539e65aa3cf7c48b9ab1cbd8053ab8b02d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_16_33_Pro.jpg,Foam-Mild/WIN_20260707_13_16_33_Pro.jpg,c8bb69fb2ec1c65f79a685728394cbad10d09363262620d55940320e7f9d752d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0004.jpg,Foam-Mild/frame_0004.jpg,22c477d79f386f225da1cca337725743d0e427171802bf4a02adfaff68869939
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0010.jpg,Foam-Mild/frame_0010.jpg,274c49f7e38f51957e71348409c0a918faae8e49e4bb0a29b0f30f6f67f20bcc
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0088.jpg,Foam-Mild/frame_0088.jpg,3f2f89e572f0faa4136a44a3000afad04a7646cb2fd67cdfecad60e898412598
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0077.jpg,Foam-Mild/frame_0077.jpg,e8ea617781fc06c091bf9fd956e83d6ef58c1db10a3cbc2caa2c667fc36b107c
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_14_32_Pro.jpg,Foam-Mild/WIN_20260707_13_14_32_Pro.jpg,880cd0f8e4415c81d09fd4348f8041a8cd37a19abf83420074896aef77046d45
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/IMG_5480.png,Foam-Mild/IMG_5480.png,42a41ba3892bd3ba50c0bea111071ee9a21805ab1e8bccfe0d40047e8ff7695e
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_35_42_Pro.jpg,Foam-Mild/WIN_20260707_13_35_42_Pro.jpg,b0a229ba30351e001456055648dcbcd8661bc9c05c5d7dfd144c4324406aaeb5
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_14_40_Pro.jpg,Foam-Mild/WIN_20260707_13_14_40_Pro.jpg,11b8f78b172937c75ff8b846309352eda50b298149f007cdbc232e9890d897a9
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0103.jpg,Foam-Mild/frame_0103.jpg,7b32debff994b724eddee991b25c141528e37e49b824408dbf6e7d03d9298062
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0117.jpg,Foam-Mild/frame_0117.jpg,81f0a66f7488360f4c8817a713bd6f92bff4055c8e4f8e14c677936d3a9069c0
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0102.jpg,Foam-Mild/frame_0102.jpg,6ce55e0c9edbb4f1d202f01e6260318ee32a8bafeafb25e7a1f331d5271547ab
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0062.jpg,Foam-Mild/frame_0062.jpg,ef1e31e332448ed2eddb0984ac935b9df5d37e4aa863990ba8feb5c751cb0547
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0076.jpg,Foam-Mild/frame_0076.jpg,af4f4d213047bc1cd8b0b79701a7bb22d64ad9855b657d1213e9ef75f5c163e6
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0089.jpg,Foam-Mild/frame_0089.jpg,4c93c33dac33ac5d3b5be4e908f6c789a577271976b918662dee9f25bbfb7198
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0060.jpg,Foam-Mild/frame_0060.jpg,7ec4e6dabc03638328de61e3ccdf74c4db99fa9d567e83e5a1cc65fca9cf547d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0074.jpg,Foam-Mild/frame_0074.jpg,ef02cea52fcddbcd9ac6cc9eebf4aaabd646415712fd05086abc54f9742c8cec
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_17_45_Pro.jpg,Foam-Mild/WIN_20260707_13_17_45_Pro.jpg,23aeb782e3d75e66d77298ba6084f3e1f1087cc72ba78fa186cadc14f0db6084
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0128.jpg,Foam-Mild/frame_0128.jpg,c7ee451a3650122dd84ff0b4436bd13f96f2250e70bf931c48c5ce5412ab026d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0114.jpg,Foam-Mild/frame_0114.jpg,a2b9695018c45f05770f8d286e68d83fdd9c7645c520733586917050862610f5
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0100.jpg,Foam-Mild/frame_0100.jpg,d0718ab928a6750428f2c4d84658b9ff031cf2ccde4d918dffd070070108122b
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0101.jpg,Foam-Mild/frame_0101.jpg,af4ddf35071f749ad51e45c9d660b52701a2019916329f8c61702ac918902b50
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0129.jpg,Foam-Mild/frame_0129.jpg,ef6e6e9e8652d5cf444ee963076bcd55b92f8c87cdec31a73b0faeb5db42c9e6
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/IMG_5482.png,Foam-Mild/IMG_5482.png,8e0807f990b0c077f150859c49ec968551de3425c82c403b1a4f900ac0b1b8cc
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0075.jpg,Foam-Mild/frame_0075.jpg,02e1bb3ab12ab92e4010afe0756c850a91b77f2071e78ad631250af645772874
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0061.jpg,Foam-Mild/frame_0061.jpg,78627d6f01b0a708bc4304ce37a95173a36667cf70384068535606471e644645
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0049.jpg,Foam-Mild/frame_0049.jpg,050ae9405f5670243d748f326f5abc534a5b025eae4a79d1b76fd9e160bff446
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_35_38_Pro.jpg,Foam-Mild/WIN_20260707_13_35_38_Pro.jpg,ee2f2c7bfb99b045ec106ba5405bd7e45caaf77d6f1980f2337dbea123ac02ca
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/IMG_5479.png,Foam-Mild/IMG_5479.png,ae04642790b6dfec35c8415eeb6f2c3654804e020c0c90e2db0b7343db4becc5
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/IMG_5486.png,Foam-Mild/IMG_5486.png,bb1d8d48ec63bb7cfdb7bd9f96c198ebcb3548f789d5f66026838859878f58b4
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_19_41_Pro.jpg,Foam-Mild/WIN_20260707_13_19_41_Pro.jpg,38f4994b82d4384f2f4b0aa3996372ba8f44c16a6c61c78312cfdf5123cdda2d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0111.jpg,Foam-Mild/frame_0111.jpg,a8462c5c9637b3cf690872dd1e8fbd2c6bfdbf8053d9ad2c75e936ca80ffab3f
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0105.jpg,Foam-Mild/frame_0105.jpg,5c099c2b6ad44f22742ded3e44dfe40d2555f61aa813fbe34f00249f5e3bfcbd
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0138.jpg,Foam-Mild/frame_0138.jpg,60e730eaa24644bb9f8fe795a838b75137408aa1ba3a330a7dc0ac15abc5866f
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0104.jpg,Foam-Mild/frame_0104.jpg,d10b1dc2ff18f4c5c19913eefa903b0bf358a7b1adc844b98e9798b89afdc52e
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0058.jpg,Foam-Mild/frame_0058.jpg,263aceb24fbb90733406e06609bf7b8e9a0ec70ee74b631acf87064e8dbdc187
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0070.jpg,Foam-Mild/frame_0070.jpg,a407c2793f377e3bc1e90ea7aa41c992d04565fae79f120f42e64866de25fd32
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0099.jpg,Foam-Mild/frame_0099.jpg,e0156b3c28b75e2acf8389b8e10953d52bce6e65bcf16e6fd79bf42a722bcf2f
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0066.jpg,Foam-Mild/frame_0066.jpg,09dab89f7e448fcdcff9cc481e124923f8b9e5ff7300c3beb12e2291631b1d13
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0113.jpg,Foam-Mild/frame_0113.jpg,6fbbf637648deafd2fb3d675c710bf1492515347e0ded914f0d84e13a8c4f5b5
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_18_08_Pro (2).jpg,Foam-Mild/WIN_20260707_13_18_08_Pro (2).jpg,80118d456e5113832222ab86963daa18e15150ebdca317a9ca0e75b95b2efa1d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/IMG_5484.png,Foam-Mild/IMG_5484.png,cc39349c1c6557143d04684b5c7d83e187f10e8f06561d0bd590285ad56dd92e
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0073.jpg,Foam-Mild/frame_0073.jpg,262d5fac9c400e03aff793727866bce376dc19dadcc21e291680dc83cdb8cf4e
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0098.jpg,Foam-Mild/frame_0098.jpg,2187c834db85913b8bf15d0a7f927dc96a66c74b01d609c94d9a1027f712f10b
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0042.jpg,Foam-Mild/frame_0042.jpg,75e03ec29e1510cd1d79520142cca65fd132c523cb1be278f935864206508ee9
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_19_00_Pro.jpg,Foam-Mild/WIN_20260707_13_19_00_Pro.jpg,d7cc5cac7faed3cbaafcd90437a9e562f3813ac09b97d8ed20b96d920cc49107
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0122.jpg,Foam-Mild/frame_0122.jpg,469272a9bb56cdf6c554041c404a44f69b6ec29a32ea7dbeb8c0c38bf105e8c1
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0136.jpg,Foam-Mild/frame_0136.jpg,7a61d33818a7d95c9fd6dd18595134bfe8e16b7565be34cc6825b56883a53608
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0137.jpg,Foam-Mild/frame_0137.jpg,ddba3ba1425b0ba5e77461485a858c1f026e55267cfd922bf275691b3e4a01b6
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0123.jpg,Foam-Mild/frame_0123.jpg,8c02f1ae9a57970a18ccd0305a2d2ab9de757e9e9dd4229f10ba3c7bf1873777
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_16_03_Pro.jpg,Foam-Mild/WIN_20260707_13_16_03_Pro.jpg,e3d3881773fcab08c849ab149d075826a717a9a5109d09d288fd812a9513d274
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_35_34_Pro.jpg,Foam-Mild/WIN_20260707_13_35_34_Pro.jpg,81663204217a19b7a761729625ebb377c6ad838d74dc526a150e657d1a920eb1
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0043.jpg,Foam-Mild/frame_0043.jpg,495798d7c982ee4e4d4cbab3556958412522e96b49ebc059160e0cbb106ef51d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0057.jpg,Foam-Mild/frame_0057.jpg,d310edc91bd2ab3c9580338aa454ac40fab5be7cdeef6c0b5ea0a2f0e7b59053
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0080.jpg,Foam-Mild/frame_0080.jpg,93f6b2fdfa2bb4e6a244ac92a35804a7bc96a711dd3bdfdaa5ec5468eb89b414
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0094.jpg,Foam-Mild/frame_0094.jpg,b3d17e4aeb2a67c395507b21a450f2d40b4f0b3b35ccb2f375c9c5f38345da62
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0082.jpg,Foam-Mild/frame_0082.jpg,b96b834fed8b08ecea146e8ee2bdc543b2623e37f5b81f1e59b6fe12a70f626a
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0069.jpg,Foam-Mild/frame_0069.jpg,46a47d2213479612858754b928010165750e4c12dd4e1ab78102e1b556fc0a52
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0041.jpg,Foam-Mild/frame_0041.jpg,5c941ea5650291ea3473f9bb4bd6ad14e11b94f1ef302737d44422a85beebc5d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0055.jpg,Foam-Mild/frame_0055.jpg,5bb7b7502d9918aa27eff28522ebb6a5c87dcd0ad5ca6713c85db9adf973b4ac
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_21_35_Pro.jpg,Foam-Mild/WIN_20260707_13_21_35_Pro.jpg,eb92f6552d03d9f918bfec79955ebca5c9af6d589308340284dad2ca21a0429d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,dd8f2fb073075aa801ab7719a45a74fdc78598d2e7bf64e7c7e295fd522358d7
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0109.jpg,Foam-Mild/frame_0109.jpg,07f3eaddfd0a232d73439ccf499dccb6eb68d8d164e6b5bbbe17df7b20a99aef
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0121.jpg,Foam-Mild/frame_0121.jpg,b3d6cc30c12c28e841e912b5d605e112529e3f83b6204367e86eb11be799f911
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0120.jpg,Foam-Mild/frame_0120.jpg,a288f00104e83ba255202b89a4bf43492c91e6b5ced99f9f913067480376e083
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0108.jpg,Foam-Mild/frame_0108.jpg,7768aac41da39b6443a3efcc19c48119594efe7a188f26fad9aaaa9d4dcc6f78
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0040.jpg,Foam-Mild/frame_0040.jpg,ba0f4eb4a6627c41550140b2728eb2c86677defb718f07031ca5332b14be37fa
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0068.jpg,Foam-Mild/frame_0068.jpg,86899ad580069656347ad99eb8818d93ef0616966684f198fa20f3b06b67b150
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0097.jpg,Foam-Mild/frame_0097.jpg,53ec1fe417672239be3a4ff5a27ea67e779cd3db70e4f9d97f47887a4d60d083
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_16_46_Pro.jpg,Foam-Mild/WIN_20260707_13_16_46_Pro.jpg,f31b004b47712ee79b05f1cb2b657da7b2f45f3f2852600daa2735a39a34b808
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0044.jpg,Foam-Mild/frame_0044.jpg,934260ea4cac83514ff1eb4eb2a2ffc381fcae204369649d31304566fc0b039c
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0050.jpg,Foam-Mild/frame_0050.jpg,7c35c7f7522578fff0a81bb395642398398becd2aa4227ea82a8501778c61b1e
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0078.jpg,Foam-Mild/frame_0078.jpg,410739ce2e527124166e05d85fc417147bc0ebdfb0081c390e53e86dc854199a
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0130.jpg,Foam-Mild/frame_0130.jpg,9d7bc00eac535b17a952693b7a93dd5711035cfc48d842c3182e32662a8a49a2
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,c2db07a475be0448f6f64e6bc63a08f128cfa338bed5693b2da58f8f89acda0a
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0118.jpg,Foam-Mild/frame_0118.jpg,6dcdba86f5be744c37864425c28bbcc187309793ce65e488764756ce29a6aab2
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0119.jpg,Foam-Mild/frame_0119.jpg,2df933dbe85fbcc7c27b987edfd2685e7a2caf52158d460083fc40c20b139747
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0079.jpg,Foam-Mild/frame_0079.jpg,b25ba6f7519ce0ab1af5d3d673822fe81d4367cb6cb4486b58c73e611fc4a153
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0051.jpg,Foam-Mild/frame_0051.jpg,c26860f4d2e05cd6d25ed2875b9e5701df5831a216481ff12ec63dac087ea803
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0086.jpg,Foam-Mild/frame_0086.jpg,3aa4a1a0480552f7f08f82f0b07156d32ff5627bbd10d307b8f6d787bfec8608
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0090.jpg,Foam-Mild/frame_0090.jpg,f8b203ac2abb256f00d24fd24d34b5b6e3c29f29ce464eb6e763370a61363b05
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0084.jpg,Foam-Mild/frame_0084.jpg,4565c6977f3d6c71d9768558ce395b8cd26c1b0384902abc70d2d7bebd64c382
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0053.jpg,Foam-Mild/frame_0053.jpg,0866963156072ac3e0d777c5fc3bc0d334d8d1426dff1057278511fcddd397c1
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0047.jpg,Foam-Mild/frame_0047.jpg,f87ab25d73319bb28aec7e1254c43b50d087bd91736807f1fa075cdbac4cdbca
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_19_01_Pro.jpg,Foam-Mild/WIN_20260707_13_19_01_Pro.jpg,e0a03eb1919ca27ea889e4710a213a32ccb69ada9bdd0d6dbce4771e6d6cae36
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_14_18_Pro.jpg,Foam-Mild/WIN_20260707_13_14_18_Pro.jpg,5dc49383cf2e8ae5d5f55f699da6874add859dabd06387544bcb4048448a5471
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0127.jpg,Foam-Mild/frame_0127.jpg,0c4ea036bc63212f262b2c85292c1d33b606ec32514d85b35d73bab538d651fe
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0133.jpg,Foam-Mild/frame_0133.jpg,8aa1d7f8ecb50ee84f694fab74d90d5715cddcd8f2e35a3cab22ebb6ad424922
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0126.jpg,Foam-Mild/frame_0126.jpg,11127112cde24147067f6c2ad84b1397f956f2218ed8be38a30dfbb9cbff310f
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0046.jpg,Foam-Mild/frame_0046.jpg,0ffc46289bff1e04b5b37c88c121cd14efd8dae94f7287569c6c257dee95bde5
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0052.jpg,Foam-Mild/frame_0052.jpg,80ffb56a3d4917bacfa2cd286bac26870136109dbc6e536a3175b9b11017b8eb
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0091.jpg,Foam-Mild/frame_0091.jpg,93c32494d492d5a31c08d6badabcf66d0e191f1683587d38e1b1fea377c54d98
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0009.jpg,Foam-Mild/frame_0009.jpg,373f546281a919d80b3360c70e55cd829dddf7f3978ca9a745ac8c073597d576
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0021.jpg,Foam-Mild/frame_0021.jpg,a92f179fcf0a8a86c1c8f3130d978b7ebcf1cb6a556dcdd5448278c9a21ef946
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,73d3a81c59fb955dbff4a83a584986bd7092a521337c689eeb70365a52cfb9b7
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0141.jpg,Foam-Mild/frame_0141.jpg,2ff9e1123cc6a3f723518edf95478fa755c7ed5d49977be9d8a3919b51ad5863
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0155.jpg,Foam-Mild/frame_0155.jpg,3bc5c499853e1533a43db2232932abb249574d06f4c807a3f0e8e9c6c609a8bd
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_15_05_Pro.jpg,Foam-Mild/WIN_20260707_13_15_05_Pro.jpg,4d96123fa1ff387c7395bf565354a2cf35c0440b00caf6f869b4bd6a60143438
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0020.jpg,Foam-Mild/frame_0020.jpg,f46dd6a12150e83bf6d0e03b5ff0c000ec47a45e5142d86ff9afff3e28c1fced
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0008.jpg,Foam-Mild/frame_0008.jpg,bc6910d992a547a3fcb59c24e96acdf1505e91c0e500977547691fe534a2e53f
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0022.jpg,Foam-Mild/frame_0022.jpg,a70d5b43721dcc4aee963229dabd70ad7350f68bf04ab17c1ec579239bb98d9d
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0036.jpg,Foam-Mild/frame_0036.jpg,a2350e26e60f7a738b4303a884c55f39c64f78b75e002156e613b935661a8ec0
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0156.jpg,Foam-Mild/frame_0156.jpg,4a8ed81275e534965601a299ac2d1286ab9b598194862fb283656d38df24693f
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0142.jpg,Foam-Mild/frame_0142.jpg,8602dc6e63bd83d01430577f8004ef35ad5b5a02f25d3e418720786833689cb2
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0143.jpg,Foam-Mild/frame_0143.jpg,7cb9e758f35148c97244f4c6a3bd95be30166ef087184ddcaac762a148388a6c
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0157.jpg,Foam-Mild/frame_0157.jpg,7762d9b345b6ad4ed04c7776a1fc249bde3fd33b10cb330e7a6611be89fb9d43
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_35_45_Pro.jpg,Foam-Mild/WIN_20260707_13_35_45_Pro.jpg,6007d05647cb6a955b4b3c9fb81c5a0869f0b734d6dff25d4476e5baabf39923
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0037.jpg,Foam-Mild/frame_0037.jpg,68aabbecd1f89b89149a41fc2e5ec9aaf1560b8c8f83c80d794d4ef99a6d8bf3
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0023.jpg,Foam-Mild/frame_0023.jpg,7b102fc86eb1c0c01eefbb6a17a2d9ee532a5b2f074d87345bfc6ba7a1696ed6
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0027.jpg,Foam-Mild/frame_0027.jpg,ebd34f7511f25fd47077075b4a52c43ff4cc67e48a68fa802e35c90267dcc8d1
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0147.jpg,Foam-Mild/frame_0147.jpg,73024d2b4c25d99b106324e6648ee6e73bebeb1c24b6b9db1b406dcc9063c57a
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_35_36_Pro.jpg,Foam-Mild/WIN_20260707_13_35_36_Pro.jpg,7ac2a7e58e85f302a5bd36b175dcd4a045ded91448f4d717ab6d69e6b8e8c3ea
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0146.jpg,Foam-Mild/frame_0146.jpg,68f0a1da8cd3f2e903e2b141f47dbfee11d905240b4cb1bb8518b7f1375e31e7
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0152.jpg,Foam-Mild/frame_0152.jpg,c696abcbf16a512c3fe37a4c70593e1a7fd3852958c4e3aac664049f33318eaa
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0032.jpg,Foam-Mild/frame_0032.jpg,d0464fc19f8522e895c6c0d71bff00ca6bb644b15baa74cc4889b49200434913
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0026.jpg,Foam-Mild/frame_0026.jpg,754b2c15ab97fddec2d3693389b1316126489466968a14dd7ec23727d6951727
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_35_44_Pro.jpg,Foam-Mild/WIN_20260707_13_35_44_Pro.jpg,6dfb464e8c1b04e16d41f1afefbf18f3c9c017f43746c5d4622e7ff6e75696b4
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,ad1f96450047a248ed5b060b33d1986a773b4e88beb943425ba5ada9366a30a2
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0030.jpg,Foam-Mild/frame_0030.jpg,cfe9bb140057b84aa9c3684740ad4b52845a22f51dbf1a69233c1edb220e7b39
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0144.jpg,Foam-Mild/frame_0144.jpg,1037c027b1eea5e17fc7da1b33fbd97a7e59db40b58ae5f4326e9fff611419a1
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0151.jpg,Foam-Mild/frame_0151.jpg,b3827f8757cc67c604ac97bedcf44f40be210f26e68f0bebd7ef0de7e4c82b4f
train,Foam-Mild,1,root,Foam-Mild::root::Foam-Mild/frame_0145.jpg,Foam-Mild/frame_0145.jpg,00d136456e6d28a796cc4d2d6e72cc9611b39402f752b7eed4dc4502bbe3d406
